Mon Jan 16 15:04:15 JST 2023,,,,,,,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,,,,,,,
VisitorId,sumWaitingTime,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],movingTime,travelTime,,,,,,,,,,,,
3158,17918,3165,7873,4849,2031,3000,22108,,,,,,,,,,,,
3159,25055,7686,11240,2532,3597,5000,31285,,,,,,,,,,,,
3160,18664,10529,3437,4323,375,4200,24044,,,,,,,,,,,,
3161,23197,4410,12027,531,6229,3000,27417,,,,,,,,,,,,
3162,20651,2006,3752,7203,7690,4600,26451,,,,,,,,,,,,
3163,28385,17018,6596,3627,1144,4200,33825,,,,,,,,,,,,
3164,20465,4116,3729,11298,1322,4600,26285,,,,,,,,,,,,
3165,23428,17124,4139,366,1799,3400,28008,,,,,,,,,,,,
3166,21618,8686,3049,7450,2433,3000,25838,,,,,,,,,,,,
3167,20670,2539,8360,3261,6510,4600,26470,,,,,,,,,,,,
3168,26445,17153,6712,1967,613,3400,31045,,,,,,,,,,,,
3169,25734,8118,8970,4187,4459,2600,29544,,,,,,,,,,,,
3170,28748,17151,9838,630,1129,3000,32988,,,,,,,,,,,,
3171,21818,2568,8352,4670,6228,4200,27198,,,,,,,,,,,,
3172,20301,7474,3345,7314,2168,5800,27301,,,,,,,,,,,,
3173,29940,17191,6675,3545,2529,3000,34200,,,,,,,,,,,,
3174,28066,17197,3208,1546,6115,3000,32296,,,,,,,,,,,,
3175,21639,8109,9048,4137,345,2600,25419,,,,,,,,,,,,
3176,27884,17218,7867,509,2290,2600,31704,,,,,,,,,,,,
3177,24726,10742,4820,7858,1306,3800,29726,,,,,,,,,,,,
3178,20857,4505,4831,2881,8640,3400,25437,,,,,,,,,,,,
3179,27898,17220,6663,3891,124,3400,32508,,,,,,,,,,,,
3180,12371,4522,4194,3052,603,3000,16541,,,,,,,,,,,,
3181,25966,17240,7293,585,848,3000,30176,,,,,,,,,,,,
3182,28276,17302,7852,1276,1846,2600,32106,,,,,,,,,,,,
3183,26576,17326,6105,1341,1804,5000,32796,,,,,,,,,,,,
3184,29438,17343,3289,7606,1200,3000,33688,,,,,,,,,,,,
3185,24486,2239,6939,9410,5898,2600,28296,,,,,,,,,,,,
3186,22002,17381,529,2871,1221,6200,29372,,,,,,,,,,,,
3187,20401,4572,4257,4870,6702,4600,26191,,,,,,,,,,,,
3188,21722,3237,12078,4181,2226,3800,26732,,,,,,,,,,,,
3189,27956,17399,7905,504,2148,2600,31776,,,,,,,,,,,,
3190,17592,8152,4323,4661,456,2600,21362,,,,,,,,,,,,
3191,15110,2602,8147,1032,3329,3400,19680,,,,,,,,,,,,
3192,24964,8330,7329,7971,1334,3000,29184,,,,,,,,,,,,
3193,21975,4570,8773,6858,1774,5000,28195,,,,,,,,,,,,
3194,28999,17423,7813,450,3313,3000,33229,,,,,,,,,,,,
3195,14168,4593,4270,4724,581,3000,18328,,,,,,,,,,,,
3196,17997,4577,4268,7563,1589,5400,24597,,,,,,,,,,,,
3197,25169,17471,1859,4882,957,4200,30589,,,,,,,,,,,,
3198,25566,17481,505,3552,4028,4200,30956,,,,,,,,,,,,
3199,28290,17496,3330,2234,5230,3000,32520,,,,,,,,,,,,
3200,27270,17495,9300,475,0,4200,32680,,,,,,,,,,,,
3201,25885,17502,530,7069,784,3800,30885,,,,,,,,,,,,
3202,28816,17521,540,6202,4553,2600,32646,,,,,,,,,,,,
3203,25599,4636,2923,9285,8755,3800,30619,,,,,,,,,,,,
3204,15006,3223,3169,4614,4000,2600,18776,,,,,,,,,,,,
3205,26919,17608,7821,1490,0,2600,30699,,,,,,,,,,,,
3206,18743,8313,8217,1702,511,4200,24143,,,,,,,,,,,,
3207,20018,3539,4574,9337,2568,3800,24998,,,,,,,,,,,,
3208,26792,17669,7899,494,730,2600,30592,,,,,,,,,,,,
3209,25228,17688,506,2494,4540,4200,30638,,,,,,,,,,,,
3210,17398,7852,3042,3370,3134,3800,22378,,,,,,,,,,,,
3211,29192,17721,9506,1965,0,3400,33832,,,,,,,,,,,,
3212,28156,17721,7791,1247,1397,3000,32366,,,,,,,,,,,,
3213,24552,17764,2823,2845,1120,3800,29542,,,,,,,,,,,,
3214,19476,4666,7411,3259,4140,4200,24876,,,,,,,,,,,,
3215,21367,8320,7312,3215,2520,3000,25587,,,,,,,,,,,,
3216,25438,17767,557,1601,5513,3000,29638,,,,,,,,,,,,
3217,26291,17778,3781,2117,2615,4200,31701,,,,,,,,,,,,
3218,22186,17793,1717,2340,336,3800,27176,,,,,,,,,,,,
3219,17356,4712,8717,3279,648,3400,21946,,,,,,,,,,,,
3220,23267,2244,6940,3005,11078,2600,27077,,,,,,,,,,,,
3221,22807,17792,1732,3029,254,3800,27777,,,,,,,,,,,,
3222,28429,17798,6253,1058,3320,3800,33469,,,,,,,,,,,,
3223,23118,8327,8629,3167,2995,3000,27318,,,,,,,,,,,,
3224,29048,17816,9479,592,1161,3800,34088,,,,,,,,,,,,
3225,21927,885,7433,11417,2192,3800,26917,,,,,,,,,,,,
3226,23470,8338,8636,411,6085,3000,27690,,,,,,,,,,,,
3227,23148,3295,3618,8907,7328,2600,26968,,,,,,,,,,,,
3228,19350,2303,1304,8237,7506,3000,23540,,,,,,,,,,,,
3229,22791,2925,11782,7706,378,5400,29401,,,,,,,,,,,,
3230,22272,8346,8659,4125,1142,3000,26472,,,,,,,,,,,,
3231,29689,17893,7786,993,3017,2600,33519,,,,,,,,,,,,
3232,22408,8340,8660,3145,2263,3000,26628,,,,,,,,,,,,
3233,17560,4594,3099,9302,565,3000,21740,,,,,,,,,,,,
3234,19282,8351,8697,536,1698,4200,24682,,,,,,,,,,,,
3235,20909,2202,3204,8777,6726,3800,25909,,,,,,,,,,,,
3236,30005,17893,7774,3849,489,3000,34255,,,,,,,,,,,,
3237,21084,3419,8152,2627,6886,2600,24864,,,,,,,,,,,,
3238,27328,17933,2770,5207,1418,3800,32358,,,,,,,,,,,,
3239,23783,886,7477,4733,10687,3400,28363,,,,,,,,,,,,
3240,27088,17985,7823,1280,0,2600,30878,,,,,,,,,,,,
3241,18092,3324,1714,3758,9296,2600,21882,,,,,,,,,,,,
3242,28195,17982,2832,5663,1718,3400,32825,,,,,,,,,,,,
3243,15306,4035,3182,4675,3414,3800,20286,,,,,,,,,,,,
3244,16341,4037,3176,4351,4777,3000,20511,,,,,,,,,,,,
3245,27644,18023,3867,418,5336,3400,32244,,,,,,,,,,,,
3246,22087,2967,3807,9206,6107,5800,29087,,,,,,,,,,,,
3247,10283,2298,2832,3954,1199,2600,14043,,,,,,,,,,,,
3248,19775,2510,7864,794,8607,5000,25955,,,,,,,,,,,,
3249,27580,18029,2713,5558,1280,3800,32600,,,,,,,,,,,,
3250,22245,7738,11440,2199,868,4600,28045,,,,,,,,,,,,
3251,17280,4771,2016,7163,3330,3800,22280,,,,,,,,,,,,
3252,26289,7745,8549,3779,6216,4600,32099,,,,,,,,,,,,
3253,20872,4776,11808,3933,355,3800,25862,,,,,,,,,,,,
3254,28579,18041,6226,203,4109,3000,32809,,,,,,,,,,,,
3255,20662,3498,3863,9183,4118,3000,24852,,,,,,,,,,,,
3256,19333,5246,4723,780,8584,5400,25903,,,,,,,,,,,,
3257,28777,18034,2706,5594,2443,3800,33807,,,,,,,,,,,,
3258,22093,2265,8000,3877,7951,4200,27493,,,,,,,,,,,,
3259,28179,19796,611,5951,1821,3400,32789,,,,,,,,,,,,
3260,19724,8888,4266,2451,4119,3000,23904,,,,,,,,,,,,
3261,13465,2363,3942,4594,2566,4200,18825,,,,,,,,,,,,
3262,27953,18038,6234,3638,43,3400,32583,,,,,,,,,,,,
3263,27965,18059,9398,487,21,3400,32585,,,,,,,,,,,,
3264,19351,4092,4238,3519,7502,2600,23161,,,,,,,,,,,,
3265,14084,2378,1906,7325,2475,4600,19854,,,,,,,,,,,,
3266,23802,18120,2817,1180,1685,3400,28402,,,,,,,,,,,,
3267,14446,4129,3817,2831,3669,4200,19836,,,,,,,,,,,,
3268,27323,18206,410,8603,104,3800,32323,,,,,,,,,,,,
3269,23363,8894,9212,3572,1685,3800,28363,,,,,,,,,,,,
3270,27249,18254,2891,2939,3165,3000,31459,,,,,,,,,,,,
3271,21466,2498,8129,8021,2818,4600,27246,,,,,,,,,,,,
3272,23029,804,12170,8540,1515,4600,28819,,,,,,,,,,,,
3273,20008,3523,3984,4747,7754,3800,25008,,,,,,,,,,,,
3274,29173,18289,7365,259,3260,3000,33403,,,,,,,,,,,,
3275,14098,2371,1927,7391,2409,4600,19868,,,,,,,,,,,,
3276,19118,3828,11821,2953,516,4200,24528,,,,,,,,,,,,
3277,20124,3351,3977,4226,8570,5000,26294,,,,,,,,,,,,
3278,21948,3394,8279,2542,7733,3000,26158,,,,,,,,,,,,
3279,29266,19928,2292,6137,909,3400,33916,,,,,,,,,,,,
3280,17750,4138,7472,4304,1836,4200,23140,,,,,,,,,,,,
3281,24246,4144,11957,7768,377,3800,29266,,,,,,,,,,,,
3282,27793,18307,9363,0,123,3400,32423,,,,,,,,,,,,
3283,22308,18302,2699,371,936,3400,26898,,,,,,,,,,,,
3284,22707,7896,11373,1537,1901,3800,27717,,,,,,,,,,,,
3285,27935,18399,447,6930,2159,3000,32145,,,,,,,,,,,,
3286,28019,18418,7231,263,2107,3000,32239,,,,,,,,,,,,
3287,27070,18462,6051,319,2238,3800,32100,,,,,,,,,,,,
3288,27168,18478,6034,2656,0,3800,32198,,,,,,,,,,,,
3289,22123,9047,4268,8450,358,3800,27113,,,,,,,,,,,,
3290,26224,18550,2762,1011,3901,3400,30844,,,,,,,,,,,,
3291,25997,18554,543,2582,4318,2200,29407,,,,,,,,,,,,
3292,15425,3483,8227,3273,442,4200,20825,,,,,,,,,,,,
3293,28159,18555,7284,800,1520,3000,32379,,,,,,,,,,,,
3294,28470,18569,7274,1158,1469,2600,32280,,,,,,,,,,,,
3295,21541,11642,564,2344,6991,6200,28931,,,,,,,,,,,,
3296,22654,9054,4739,8499,362,3400,27234,,,,,,,,,,,,
3297,30111,18565,7350,2309,1887,3000,34361,,,,,,,,,,,,
3298,13745,2295,8209,2531,710,4600,19515,,,,,,,,,,,,
3299,27440,18593,7015,197,1635,3400,32060,,,,,,,,,,,,
3300,27567,18681,597,8185,104,3000,31777,,,,,,,,,,,,
3301,24274,18703,2809,1105,1657,3000,28474,,,,,,,,,,,,
3302,15995,2375,7487,3954,2179,4200,21385,,,,,,,,,,,,
3303,25931,18738,2686,406,4101,2600,29741,,,,,,,,,,,,
3304,18052,3529,4710,8142,1671,3400,22642,,,,,,,,,,,,
3305,28153,18756,590,6727,2080,3000,32363,,,,,,,,,,,,
3306,15296,2388,1726,8710,2472,3400,19866,,,,,,,,,,,,
3307,29070,18789,1547,5510,3224,3000,33310,,,,,,,,,,,,
3308,18775,6495,9317,557,2406,5800,25755,,,,,,,,,,,,
3309,26598,18788,564,3320,3926,3000,30788,,,,,,,,,,,,
3310,20122,938,7168,3480,8536,4600,25912,,,,,,,,,,,,
3311,20759,2441,12399,2222,3697,3400,25339,,,,,,,,,,,,
3312,25704,5417,8662,3288,8337,3800,30724,,,,,,,,,,,,
3313,23632,18826,3646,897,263,3000,27802,,,,,,,,,,,,
3314,19013,4175,3939,9279,1620,4200,24413,,,,,,,,,,,,
3315,26153,18831,2685,1954,2683,3800,31173,,,,,,,,,,,,
3316,23162,2167,7731,11341,1923,3400,27772,,,,,,,,,,,,
3317,23359,8740,4237,2468,7914,3000,27559,,,,,,,,,,,,
3318,23103,814,12090,7983,2216,2600,26903,,,,,,,,,,,,
3319,18249,3514,4851,8127,1757,3800,23239,,,,,,,,,,,,
3320,15742,8750,1416,3358,2218,3400,20332,,,,,,,,,,,,
3321,20215,2552,4793,11356,1514,3800,25195,,,,,,,,,,,,
3322,25578,9063,7287,7767,1461,3400,30188,,,,,,,,,,,,
3323,23937,18827,2608,2428,74,4200,29307,,,,,,,,,,,,
3324,19912,6172,3550,8003,2187,5800,26922,,,,,,,,,,,,
3325,25857,18840,6002,330,685,3400,30467,,,,,,,,,,,,
3326,27652,18847,6001,1157,1647,3800,32692,,,,,,,,,,,,
3327,11530,934,3371,2944,4281,4200,16890,,,,,,,,,,,,
3328,27496,18844,6935,159,1558,3400,32116,,,,,,,,,,,,
3329,22977,9078,4163,2504,7232,3000,27187,,,,,,,,,,,,
3330,26561,21652,501,3998,410,3800,31561,,,,,,,,,,,,
3331,18981,3499,8448,4412,2622,4200,24361,,,,,,,,,,,,
3332,26553,18862,2737,1041,3913,3000,30773,,,,,,,,,,,,
3333,29137,18927,6887,840,2483,3800,34177,,,,,,,,,,,,
3334,26424,18966,3583,851,3024,3000,30624,,,,,,,,,,,,
3335,18688,3520,3091,9298,2779,3800,23678,,,,,,,,,,,,
3336,26075,19006,2626,422,4021,3400,30685,,,,,,,,,,,,
3337,28066,20344,518,2241,4963,3000,32286,,,,,,,,,,,,
3338,20167,796,3905,4170,11296,2600,23937,,,,,,,,,,,,
3339,28846,19023,8375,1448,0,3400,33486,,,,,,,,,,,,
3340,15632,2458,4238,7282,1654,5800,22622,,,,,,,,,,,,
3341,26063,19050,595,2415,4003,3400,30673,,,,,,,,,,,,
3342,18113,4338,3969,8246,1560,4600,23923,,,,,,,,,,,,
3343,19249,2248,1329,8326,7346,3000,23439,,,,,,,,,,,,
3344,18579,3554,8269,3962,2794,3800,23579,,,,,,,,,,,,
3345,22044,4281,8242,7352,2169,3800,27054,,,,,,,,,,,,
3346,24694,3563,4621,11260,5250,5000,30904,,,,,,,,,,,,
3347,29458,19043,8547,1434,434,3800,34508,,,,,,,,,,,,
3348,25025,19086,644,2233,3062,4200,30425,,,,,,,,,,,,
3349,16103,2471,8264,3343,2025,4600,21883,,,,,,,,,,,,
3350,25358,9285,7217,7775,1081,3400,29988,,,,,,,,,,,,
3351,16328,2242,7740,4148,2198,3000,20518,,,,,,,,,,,,
3352,25296,19086,1539,436,4235,3000,29496,,,,,,,,,,,,
3353,22343,8712,4661,7035,1935,4200,27743,,,,,,,,,,,,
3354,28149,19092,6944,816,1297,3000,32379,,,,,,,,,,,,
3355,26417,19106,3743,303,3265,2600,30207,,,,,,,,,,,,
3356,17077,3595,1963,8341,3178,4200,22477,,,,,,,,,,,,
3357,17371,8712,3466,835,4358,3000,21551,,,,,,,,,,,,
3358,19636,7812,4279,546,6999,3800,24616,,,,,,,,,,,,
3359,19089,1012,7217,8205,2655,4200,24479,,,,,,,,,,,,
3360,26055,19104,6264,0,687,3800,31065,,,,,,,,,,,,
3361,23138,9288,9312,3619,919,3000,27328,,,,,,,,,,,,
3362,24531,9313,7520,2645,5053,4200,29961,,,,,,,,,,,,
3363,28053,19102,2402,5116,1433,3800,33083,,,,,,,,,,,,
3364,23518,9329,1259,8587,4343,4600,29328,,,,,,,,,,,,
3365,17681,3602,1964,3944,8171,3000,21881,,,,,,,,,,,,
3366,23962,19118,3715,813,316,3000,28132,,,,,,,,,,,,
3367,29178,19180,1574,7185,1239,3000,33418,,,,,,,,,,,,
3368,17834,3605,4317,8208,1704,3400,22434,,,,,,,,,,,,
3369,23694,2231,7838,8828,4797,3800,28704,,,,,,,,,,,,
3370,30578,19199,6992,2338,2049,2600,34428,,,,,,,,,,,,
3371,28531,19260,6959,2312,0,2600,32351,,,,,,,,,,,,
3372,21146,3360,8293,3514,5979,5400,27736,,,,,,,,,,,,
3373,26917,19277,540,5504,1596,3800,31937,,,,,,,,,,,,
3374,20712,9532,2987,7766,427,4200,26112,,,,,,,,,,,,
3375,32835,2543,30292,0,0,3400,37465,,,,,,,,,,,,
3376,15228,3356,8220,3270,382,4200,20598,,,,,,,,,,,,
3377,22334,9554,3454,8459,867,4200,27744,,,,,,,,,,,,
3378,25156,19305,1608,436,3807,3400,29756,,,,,,,,,,,,
3379,28006,19299,5837,2221,649,4600,33846,,,,,,,,,,,,
3380,22775,1907,12028,3273,5567,4200,28195,,,,,,,,,,,,
3381,22709,8677,8430,3695,1907,3800,27709,,,,,,,,,,,,
3382,27488,19333,3567,1654,2934,2600,31288,,,,,,,,,,,,
3383,25599,19339,598,5436,226,3000,29799,,,,,,,,,,,,
3384,15521,1911,4577,8585,448,3800,20481,,,,,,,,,,,,
3385,12853,4536,4256,3493,568,3000,17033,,,,,,,,,,,,
3386,25071,19346,3615,779,1331,3000,29261,,,,,,,,,,,,
3387,29243,19358,6299,3586,0,3400,33893,,,,,,,,,,,,
3388,17482,3726,4734,1030,7992,5400,24062,,,,,,,,,,,,
3389,17890,1002,4736,8958,3194,3400,22440,,,,,,,,,,,,
3390,23610,8713,9337,3792,1768,3000,27810,,,,,,,,,,,,
3391,22440,8719,3012,7908,2801,3400,27040,,,,,,,,,,,,
3392,20134,9572,2923,7305,334,3400,24734,,,,,,,,,,,,
3393,22312,2212,7918,4141,8041,3400,26912,,,,,,,,,,,,
3394,24222,9591,4691,8400,1540,3000,28412,,,,,,,,,,,,
3395,13775,1921,7926,3359,569,3000,17945,,,,,,,,,,,,
3396,29513,19354,6800,803,2556,3000,33733,,,,,,,,,,,,
3397,27850,19355,3536,367,4592,3400,32450,,,,,,,,,,,,
3398,16858,1953,7394,4340,3171,3000,21048,,,,,,,,,,,,
3399,25356,19372,526,5435,23,3800,30356,,,,,,,,,,,,
3400,10973,1959,3801,1838,3375,3400,15533,,,,,,,,,,,,
3401,17833,1976,3799,8900,3158,3400,22413,,,,,,,,,,,,
3402,15785,3409,8156,859,3361,2600,19545,,,,,,,,,,,,
3403,27152,19436,3610,920,3186,2600,30952,,,,,,,,,,,,
3404,15654,3359,8550,496,3249,5000,21804,,,,,,,,,,,,
3405,18553,2512,7540,1045,7456,3000,22743,,,,,,,,,,,,
3406,26664,9763,8115,3704,5082,3000,30874,,,,,,,,,,,,
3407,21885,9762,3478,6970,1675,4600,27705,,,,,,,,,,,,
3408,20624,9764,2887,663,7310,5000,26824,,,,,,,,,,,,
3409,27138,19451,1709,5297,681,3400,31728,,,,,,,,,,,,
3410,21845,2309,4191,9389,5956,4600,27645,,,,,,,,,,,,
3411,28573,19473,8254,116,730,3400,33213,,,,,,,,,,,,
3412,22508,8878,7291,4047,2292,3000,26708,,,,,,,,,,,,
3413,26314,19511,1588,2220,2995,3000,30524,,,,,,,,,,,,
3414,25764,19528,5424,671,141,5000,31974,,,,,,,,,,,,
3415,20853,9799,8147,520,2387,3000,25063,,,,,,,,,,,,
3416,26450,19561,5934,333,622,3400,31070,,,,,,,,,,,,
3417,20333,2092,11945,4066,2230,5400,26923,,,,,,,,,,,,
3418,27164,19558,6881,147,578,2600,30964,,,,,,,,,,,,
3419,18671,2541,7676,1075,7379,3400,23261,,,,,,,,,,,,
3420,29344,19596,1617,5161,2970,2600,33184,,,,,,,,,,,,
3421,26886,8889,8310,6203,3484,3800,31926,,,,,,,,,,,,
3422,20709,2207,6697,8138,3667,3400,25309,,,,,,,,,,,,
3423,26944,19594,561,6214,575,3000,31134,,,,,,,,,,,,
3424,25490,2523,8274,11049,3644,5000,31720,,,,,,,,,,,,
3425,25995,8893,8325,3055,5722,3000,30215,,,,,,,,,,,,
3426,28231,19601,6881,585,1164,3000,32451,,,,,,,,,,,,
3427,28485,19610,7941,0,934,3800,33525,,,,,,,,,,,,
3428,15897,7774,3001,4579,543,4200,21247,,,,,,,,,,,,
3429,23855,2096,7439,8806,5514,4200,29265,,,,,,,,,,,,
3430,27540,19611,3492,4004,433,2600,31340,,,,,,,,,,,,
3431,14228,2123,4168,7266,671,3800,19198,,,,,,,,,,,,
3432,22521,8894,4830,8579,218,2600,26301,,,,,,,,,,,,
3433,19205,4761,4230,7388,2826,3400,23815,,,,,,,,,,,,
3434,27551,19610,2520,829,4592,3400,32171,,,,,,,,,,,,
3435,16784,2535,3071,7297,3881,7000,24954,,,,,,,,,,,,
3436,24503,9769,3590,8141,3003,4600,30333,,,,,,,,,,,,
3437,24370,19608,2293,2346,123,3400,28950,,,,,,,,,,,,
3438,24710,8886,2966,8526,4332,3400,29330,,,,,,,,,,,,
3439,26520,22343,390,1346,2441,3800,31520,,,,,,,,,,,,
3440,25085,19620,2305,2333,827,3400,29675,,,,,,,,,,,,
3441,11712,2168,4886,4205,453,4200,17052,,,,,,,,,,,,
3442,22515,8895,4145,8625,850,3000,26715,,,,,,,,,,,,
3443,23189,2188,7651,11331,2019,3000,27409,,,,,,,,,,,,
3444,19304,7658,1463,7562,2621,3800,24294,,,,,,,,,,,,
3445,23950,3466,11959,7282,1243,4200,29360,,,,,,,,,,,,
3446,28515,19674,568,4898,3375,3000,32745,,,,,,,,,,,,
3447,22948,3341,8236,11044,327,3800,27938,,,,,,,,,,,,
3448,21530,9811,9027,430,2262,3800,26530,,,,,,,,,,,,
3449,17636,2224,3967,7250,4195,5800,24616,,,,,,,,,,,,
3450,23857,4551,8710,661,9935,3800,28867,,,,,,,,,,,,
3451,10924,2311,3921,3720,972,3000,15084,,,,,,,,,,,,
3452,26300,19704,495,2478,3623,2200,29710,,,,,,,,,,,,
3453,26188,19746,510,2929,3003,3000,30378,,,,,,,,,,,,
3454,19839,3455,1867,8265,6252,5800,26819,,,,,,,,,,,,
3455,21282,3481,7442,8577,1782,5400,27872,,,,,,,,,,,,
3456,28783,19760,8263,111,649,3000,33023,,,,,,,,,,,,
3457,26530,19834,3389,325,2982,2600,30320,,,,,,,,,,,,
3458,21997,10031,3363,7648,955,4200,27417,,,,,,,,,,,,
3459,24711,3509,8023,11226,1953,3400,29331,,,,,,,,,,,,
3460,27249,19832,6634,783,0,3000,31429,,,,,,,,,,,,
3461,32967,2301,30666,0,0,3000,37177,,,,,,,,,,,,
3462,17274,3563,3238,7188,3285,3400,21854,,,,,,,,,,,,
3463,27840,19837,610,2759,4634,3000,32040,,,,,,,,,,,,
3464,33095,4919,4210,23966,0,3000,37315,,,,,,,,,,,,
3465,29553,19839,8011,1381,322,3400,34213,,,,,,,,,,,,
3466,18813,4971,4124,9116,602,3400,23393,,,,,,,,,,,,
3467,27415,19844,5793,678,1100,3800,32455,,,,,,,,,,,,
3468,27584,19863,5841,730,1150,3400,32214,,,,,,,,,,,,
3469,28529,19953,6724,710,1142,2600,32359,,,,,,,,,,,,
3470,24324,8874,7273,7003,1174,4600,30144,,,,,,,,,,,,
3471,19876,10077,2739,4423,2637,3000,24066,,,,,,,,,,,,
3472,18356,3598,3950,1598,9210,2600,22146,,,,,,,,,,,,
3473,27290,19969,6706,0,615,2600,31090,,,,,,,,,,,,
3474,20353,4973,4794,9031,1555,3000,24533,,,,,,,,,,,,
3475,21392,10247,2558,6954,1633,5000,27602,,,,,,,,,,,,
3476,21596,2985,8346,7430,2835,4600,27376,,,,,,,,,,,,
3477,10657,3627,3777,2721,532,5400,17207,,,,,,,,,,,,
3478,28523,20011,6650,756,1106,2600,32333,,,,,,,,,,,,
3479,24217,20048,2389,367,1413,3000,28407,,,,,,,,,,,,
3480,21006,993,7710,11343,960,5000,27196,,,,,,,,,,,,
3481,15193,9032,3272,2426,463,4600,20983,,,,,,,,,,,,
3482,19637,2985,8311,7338,1003,5400,26227,,,,,,,,,,,,
3483,24853,10235,7447,6973,198,3400,29473,,,,,,,,,,,,
3484,24668,20046,2430,939,1253,3000,28868,,,,,,,,,,,,
3485,25860,20086,590,5184,0,3400,30460,,,,,,,,,,,,
3486,22641,9029,3400,7775,2437,4600,28451,,,,,,,,,,,,
3487,29391,21328,5683,0,2380,3000,33621,,,,,,,,,,,,
3488,16366,9037,3285,580,3464,3400,20956,,,,,,,,,,,,
3489,29241,22954,5523,764,0,4200,34691,,,,,,,,,,,,
3490,28174,20074,6568,0,1532,2600,31984,,,,,,,,,,,,
3491,17605,3440,8363,2574,3228,3400,22175,,,,,,,,,,,,
3492,26477,20082,5541,49,805,2600,30287,,,,,,,,,,,,
3493,22934,9052,3507,3470,6905,3800,27954,,,,,,,,,,,,
3494,28553,20094,6550,756,1153,2600,32363,,,,,,,,,,,,
3495,19503,9062,7246,550,2645,3400,24103,,,,,,,,,,,,
3496,20729,2263,7452,8060,2954,4600,26519,,,,,,,,,,,,
3497,20650,3776,1895,3655,11324,3000,24860,,,,,,,,,,,,
3498,19990,4586,8512,4376,2516,3000,24180,,,,,,,,,,,,
3499,17544,5051,8677,3275,541,4600,23324,,,,,,,,,,,,
3500,16408,1231,3108,9062,3007,5400,22978,,,,,,,,,,,,
3501,23260,2268,8059,11235,1698,3400,27870,,,,,,,,,,,,
3502,23614,20081,558,1300,1675,3000,27794,,,,,,,,,,,,
3503,28989,20086,2415,3939,2549,3000,33239,,,,,,,,,,,,
3504,11472,3589,3957,1452,2474,3800,16422,,,,,,,,,,,,
3505,23046,4600,3003,9362,6081,2600,26856,,,,,,,,,,,,
3506,26971,20102,6411,27,431,3000,31171,,,,,,,,,,,,
3507,19022,9036,2997,4377,2612,3800,24002,,,,,,,,,,,,
3508,25771,20185,582,4859,145,3000,29971,,,,,,,,,,,,
3509,26794,20205,5817,84,688,3400,31394,,,,,,,,,,,,
3510,21627,5409,4163,9033,3022,3400,26207,,,,,,,,,,,,
3511,27395,20304,6540,57,494,3000,31605,,,,,,,,,,,,
3512,25347,9051,4817,8435,3044,3400,29957,,,,,,,,,,,,
3513,16356,2919,3051,7283,3103,3400,20946,,,,,,,,,,,,
3514,28249,20291,7870,88,0,3400,32859,,,,,,,,,,,,
3515,28977,20326,6541,750,1360,2600,32787,,,,,,,,,,,,
3516,25976,9074,7980,3635,5287,3400,30586,,,,,,,,,,,,
3517,27393,20324,2519,4478,72,3000,31603,,,,,,,,,,,,
3518,24099,20336,2215,318,1230,4200,29489,,,,,,,,,,,,
3519,26437,20348,2513,310,3266,2200,29847,,,,,,,,,,,,
3520,18013,5411,8797,3221,584,3400,22603,,,,,,,,,,,,
3521,21714,9252,8212,2868,1382,2600,25524,,,,,,,,,,,,
3522,19723,5090,11568,406,2659,3800,24723,,,,,,,,,,,,
3523,25031,10453,8890,4814,874,3800,30061,,,,,,,,,,,,
3524,26218,20348,4903,745,222,3800,31218,,,,,,,,,,,,
3525,16034,9243,2965,3266,560,2600,19824,,,,,,,,,,,,
3526,28785,20364,7481,0,940,3800,33805,,,,,,,,,,,,
3527,28267,20431,2945,1325,3566,3000,32477,,,,,,,,,,,,
3528,28198,20454,5286,1141,1317,5000,34448,,,,,,,,,,,,
3529,21095,10491,8862,1514,228,3800,26085,,,,,,,,,,,,
3530,26952,20475,2425,3626,426,3000,31172,,,,,,,,,,,,
3531,27898,20516,2355,3523,1504,3400,32538,,,,,,,,,,,,
3532,14573,3570,1914,4309,4780,4200,19933,,,,,,,,,,,,
3533,25844,20530,456,2133,2725,3400,30444,,,,,,,,,,,,
3534,28737,20565,5572,2493,107,4200,34187,,,,,,,,,,,,
3535,24969,20566,2568,831,1004,3000,29169,,,,,,,,,,,,
3536,25209,20608,2980,296,1325,2600,28989,,,,,,,,,,,,
3537,18309,2483,3039,4739,8048,3400,22879,,,,,,,,,,,,
3538,26062,20610,2251,1034,2167,4600,31882,,,,,,,,,,,,
3539,22578,970,12312,7618,1678,3800,27578,,,,,,,,,,,,
3540,27773,20618,5155,729,1271,4200,33183,,,,,,,,,,,,
3541,26598,20629,492,4879,598,3000,30798,,,,,,,,,,,,
3542,24071,9279,8201,6248,343,2600,27891,,,,,,,,,,,,
3543,23150,2537,7456,11276,1881,4600,28960,,,,,,,,,,,,
3544,15500,969,3484,8882,2165,4200,20870,,,,,,,,,,,,
3545,13483,2485,3209,7232,557,3000,17653,,,,,,,,,,,,
3546,29281,20628,7521,66,1066,2600,33121,,,,,,,,,,,,
3547,26484,20636,5177,634,37,4200,31904,,,,,,,,,,,,
3548,21528,2544,7496,8624,2864,4200,26918,,,,,,,,,,,,
