Tue Jan 17 00:24:37 JST 2023,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility
4605,7952,3152,7781,3781,22666,6200,30096,0.012137054,0.617751601,0.370111345,0,0,-15244.02943
4606,28850,0,0,0,28850,2600,32640,0.287596299,0.261548626,0.450855075,0,0,-23693.08931
4607,5678,8631,3142,1534,18985,2600,22785,0.223719577,0.368992942,0.407287481,0,0,-14486.74308
4608,28859,331,0,0,29190,2600,32990,0.438723615,0.10900571,0.452270675,0,0,-28010.16675
4609,28907,0,0,0,28907,3000,33097,0.205934382,0.425322354,0.368743265,0,0,-19433.20806
4610,3470,8151,573,3204,15398,2600,19178,0.361551986,0.361669635,0.276778379,0,0,-11815.57428
4611,28921,0,142,306,29369,2600,33219,0.242778964,0.399186893,0.358034143,0,0,-20061.59751
4612,3860,11444,3591,929,19824,3800,24804,0.328999218,0.34485367,0.326147112,0,0,-15922.27742
4613,4739,3081,7968,384,16172,4600,21932,0.267396337,0.375395738,0.357207926,0,0,-13885.43818
4614,7950,3140,7870,2593,21553,5800,28573,0.270034184,0.132970902,0.596994914,0,0,-23649.21368
4615,3861,4750,8696,1442,18749,3400,23309,0.229232339,0.439296867,0.331470794,0,0,-13517.73922
4616,7956,4762,3227,587,16532,3000,20692,0.037732321,0.203403644,0.758864034,0,0,-16936.41627
4617,3867,11447,2972,1715,20001,5000,26191,0.152048847,0.308984441,0.538966712,0,0,-18702.12835
4618,3476,11688,1679,2952,19795,3000,23975,0.364052036,0.452934941,0.183013022,0,0,-12952.95209
4619,28934,0,0,0,28934,2600,32714,0.076288875,0.785456442,0.138254683,0,0,-8772.39275
4620,7730,1152,2524,4106,15512,4200,20862,0.130653179,0.461707338,0.407639483,0,0,-12470.03783
4621,3950,8486,4183,2334,18953,3800,23933,0.452192756,0.139926189,0.407881055,0,0,-18863.94611
4622,3974,2978,9024,476,16452,3800,21412,0.06042201,0.191387773,0.748190218,0,0,-17741.58538
4623,28968,0,0,52,29020,3000,33250,0.285792535,0.56109571,0.153111755,0,0,-15067.95235
4624,28972,0,0,0,28972,3000,33172,0.3708098,0.32924985,0.29994035,0,0,-21680.47236
4625,28982,0,0,331,29313,2600,33153,0.514376152,0.417861116,0.067762732,0,0,-18410.8849
4626,28995,0,0,22,29017,3000,33267,0.481556315,0.177406276,0.341037409,0,0,-25850.8299
4627,28996,0,0,331,29327,2600,33137,0.244125461,0.423530751,0.332343788,0,0,-19273.52346
4628,7727,1179,3360,7272,19538,3400,24128,0.40951426,0.567499316,0.022986423,0,0,-10485.20372
4629,28997,0,0,0,28997,2600,32807,0.039057966,0.704110097,0.256831936,0,0,-11389.13544
4630,5689,9414,3632,294,19029,3400,23599,0.3438156,0.333132195,0.323052206,0,0,-15298.82551
4631,28996,0,0,0,28996,3000,33186,0.399290944,0.415105878,0.185603178,0,0,-18982.58492
4632,4021,8453,549,17232,30255,3800,35255,0.410178285,0.20085758,0.388964136,0,0,-26886.1334
4633,4026,7275,542,1669,13512,5400,20082,0.395575937,0.413391239,0.191032824,0,0,-11413.65592
4634,7801,1172,2514,7528,19015,3400,23595,0.346622423,0.277117147,0.37626043,0,0,-16411.08852
4635,7853,11285,4758,1229,25125,3400,29765,0.005413689,0.651408241,0.34317807,0,0,-12565.5022
4636,29003,0,0,0,29003,3000,33193,0.355629135,0.355446949,0.288923916,0,0,-20970.90418
4637,4052,7290,624,3207,15173,3400,19753,0.652812565,0.180689466,0.166497969,0,0,-13808.30362
4638,4584,8933,2165,8499,24181,2600,27971,0.323758694,0.499473357,0.176767949,0,0,-14071.81601
4639,7073,4678,669,9470,21890,3400,26480,0.373775887,0.172610322,0.453613791,0,0,-20780.52244
4640,7922,8489,1153,1777,19341,5800,26341,0.040211893,0.408474817,0.551313291,0,0,-17669.03554
4641,7666,2594,7210,2162,19632,3800,24642,0.420970047,0.405074446,0.173955507,0,0,-14090.37847
4642,5673,4661,8579,252,19165,3800,24135,0.369566746,0.110438573,0.519994681,0,0,-20052.4849
4643,2940,1430,7615,6313,18298,6600,26088,0.156538229,0.211895121,0.63156665,0,0,-20739.15508
4644,12183,7726,300,1703,21912,2600,25722,0.292277597,0.498862009,0.208860394,0,0,-13073.73498
4645,29089,295,0,0,29384,3000,33614,0.525674377,0.341904723,0.1324209,0,0,-20923.3262
4646,29136,159,0,0,29295,2600,33115,0.263613961,0.378774032,0.357612007,0,0,-20549.70508
4647,29149,0,0,0,29149,3000,33319,0.727580809,0.058913189,0.213506003,0,0,-28498.79906
4648,29185,124,0,0,29309,3000,33559,0.301954174,0.373407598,0.324638228,0,0,-20864.73198
4649,3518,8229,10781,893,23421,3000,27641,0.371662948,0.0984333,0.529903752,0,0,-23647.08742
4650,7460,7539,6984,872,22855,3800,27875,0.397217935,0.358941216,0.243840849,0,0,-17239.45619
4651,29184,0,0,18,29202,3000,33412,0.051717317,0.492260897,0.456021786,0,0,-18223.6317
4652,7516,11274,2580,1232,22602,3400,27212,0.086660785,0.499294781,0.414044434,0,0,-14923.28646
4653,1296,8109,3694,3937,17036,4200,22396,0.301427477,0.197745983,0.50082654,0,0,-17182.16282
4654,3490,4558,2553,3523,14124,3000,18284,0.149928549,0.500071273,0.350000178,0,0,-10017.2079
4655,29217,152,0,0,29369,2600,33189,0.030942338,0.486063034,0.482994627,0,0,-18202.61811
4656,7661,7391,2969,939,18960,5400,25550,0.406492478,0.209336613,0.384170909,0,0,-18653.08182
4657,29221,0,177,0,29398,3400,34038,0.289296022,0.304499878,0.406204101,0,0,-23366.39921
4658,29231,0,0,0,29231,3000,33441,0.368751462,0.311067064,0.320181474,0,0,-22419.36384
4659,5872,11464,2234,232,19802,4200,25202,0.29566481,0.063147815,0.641187374,0,0,-22279.17961
4660,29242,0,0,0,29242,3000,33462,0.175554601,0.235403894,0.589041505,0,0,-25550.28617
4661,29244,0,0,0,29244,3000,33454,0.367948865,0.410623625,0.22142751,0,0,-19399.80341
4662,12305,3281,2866,1135,19587,5800,26577,0.165834485,0.731731949,0.102433567,0,0,-10214.62225
4663,29246,0,282,0,29528,3000,33758,0.576054088,0.257987843,0.165958069,0,0,-23386.10114
4664,5928,4277,2443,2820,15468,4200,20858,0.345400774,0.119953663,0.534645563,0,0,-16998.10171
4665,5925,9303,3756,1886,20870,3000,25060,0.477076965,0.334718811,0.188204224,0,0,-15677.15055
4666,29243,109,0,0,29352,3000,33602,0.052023232,0.449394062,0.498582706,0,0,-19628.54419
4667,29254,108,0,0,29362,2600,33162,0.105470073,0.305613348,0.588916579,0,0,-23421.05859
4668,5927,3626,4774,491,14818,2600,18588,0.515970984,0.155398494,0.328630522,0,0,-14158.27827
4669,7703,4159,4138,2265,18265,4600,24045,0.36511939,0.457148666,0.177731943,0,0,-13045.35411
4670,7099,4298,10794,191,22382,2600,26182,0.464631565,0.142480817,0.392887618,0,0,-21056.41743
4671,7711,4846,7848,479,20884,3800,25864,0.049309816,0.639946254,0.31074393,0,0,-11498.66298
4672,7139,7212,1858,2327,18536,3800,23546,0.358838764,0.409818705,0.231342531,0,0,-13655.93765
4673,29340,0,0,0,29340,2600,33120,0.080749536,0.361156503,0.558093961,0,0,-21792.27028
4674,5976,1434,11328,2198,20936,4200,26326,0.493621354,0.380985738,0.125392908,0,0,-15235.69046
4675,29350,0,0,0,29350,3000,33570,0.047257491,0.48565946,0.467083049,0,0,-18523.9637
4676,29396,0,0,0,29396,3000,33586,0.264288845,0.306587567,0.429123588,0,0,-23101.3424
4677,8232,8600,859,255,17946,6200,25326,0.680757104,0.006383705,0.312859191,0,0,-20179.91783
4678,7703,4916,503,6316,19438,3400,24018,0.444857741,0.509620598,0.045521661,0,0,-11473.19405
4679,6096,11225,3024,863,21208,3000,25408,0.228751462,0.46752635,0.303722188,0,0,-13970.91341
4680,29408,0,315,0,29723,3000,33963,0.252090758,0.347505786,0.400403456,0,0,-22134.31353
4681,7824,7551,8553,293,24221,3400,28841,0.359205668,0.450510258,0.190284074,0,0,-15720.03835
4682,7170,9238,1573,437,18418,3000,22598,0.117222205,0.435567014,0.447210781,0,0,-13571.76885
4683,29440,0,0,0,29440,3000,33630,0.569379104,0.352620486,0.07800041,0,0,-20443.53607
4684,7176,7505,1632,386,16699,5000,22889,0.559568694,0.423573349,0.016857956,0,0,-11847.96614
4685,3439,8670,648,9574,22331,3400,26931,0.045887016,0.452109321,0.502003664,0,0,-16081.3353
4686,29443,0,0,0,29443,3400,34053,0.331016276,0.200014464,0.468969261,0,0,-26395.97161
4687,1254,8309,4007,2792,16362,3400,20942,0.377091329,0.488577381,0.13433129,0,0,-10644.2973
4688,1291,4675,3377,10710,20053,4200,25433,0.347315154,0.406517828,0.246167018,0,0,-14932.85144
4689,29482,0,0,28,29510,2600,33340,0.058369706,0.656654611,0.284975684,0,0,-12930.8813
4690,3618,4717,3617,9153,21105,5000,27295,0.418775104,0.29601078,0.285214116,0,0,-18103.22177
4691,3614,4572,594,10803,19583,4600,25363,0.413228465,0.173317441,0.413454094,0,0,-19375.94944
4692,3613,2974,7589,3394,17570,5000,23750,0.382850411,0.375470169,0.24167942,0,0,-14343.91879
4693,29478,0,0,0,29478,2600,33268,0.019429917,0.07565379,0.904916292,0,0,-30874.21017
4694,29490,0,0,0,29490,3000,33710,0.368012693,0.156498808,0.475488499,0,0,-27350.90804
4695,6082,1506,11270,1925,20783,3000,24983,0.619525944,0.181381519,0.199092536,0,0,-18393.6811
4696,29506,0,0,0,29506,2600,33286,0.601735849,0.238987454,0.159276697,0,0,-23677.86949
4697,29508,0,214,0,29722,3000,33952,0.295876945,0.258988257,0.445134798,0,0,-24684.23598
4698,6089,3528,8148,2235,20000,2600,23810,0.483451378,0.360244147,0.156304475,0,0,-14327.27189
4699,29507,0,0,0,29507,3000,33747,0.007522791,0.378345468,0.614131741,0,0,-22082.11526
4700,29510,0,0,18,29528,2600,33348,0.294037145,0.464658006,0.241304849,0,0,-17937.47375
4701,1714,3814,4688,7754,17970,3400,22540,0.114921728,0.231788529,0.653289743,0,0,-17578.37525
4702,6114,8157,488,2473,17232,4600,23032,0.448151223,0.31921472,0.232634056,0,0,-14548.95718
4703,12301,676,7884,1343,22204,3800,27184,0.389662849,0.277415327,0.332921825,0,0,-18756.39902
4704,3609,1931,4728,7736,18004,3400,22574,0.437603669,0.492095489,0.070300842,0,0,-11138.71233
4705,29520,0,0,0,29520,3000,33700,0.387427816,0.481744284,0.1308279,0,0,-17291.00222
4706,7208,4801,3222,7607,22838,4200,28248,0.24911431,0.200271909,0.550613781,0,0,-22084.15272
4707,29591,0,0,0,29591,3000,33761,0.371797611,0.254711938,0.373490451,0,0,-24375.41003
4708,6456,2965,4359,2799,16579,3400,21149,0.146164354,0.620236066,0.23359958,0,0,-9472.458972
4709,7854,2681,506,9214,20255,5800,27255,0.221699828,0.394420177,0.383879995,0,0,-17240.81631
4710,7877,7473,3096,287,18733,4600,24513,0.083451078,0.481099348,0.435449574,0,0,-14450.52145
4711,29613,0,0,0,29613,3000,33803,0.668078666,0.229352427,0.102568907,0,0,-23939.00758
4712,1622,8711,2365,6316,19014,3800,23994,0.763263802,0.144388208,0.09234799,0,0,-17277.1708
4713,12280,7722,884,3386,24272,3800,29292,0.00107526,0.605882133,0.393042607,0,0,-13841.45487
4714,29655,0,0,0,29655,3000,33855,0.251089713,0.02674404,0.722166248,0,0,-31975.23586
4715,3668,8696,4206,2338,18908,3000,23078,0.236668112,0.245885895,0.517445993,0,0,-17154.19697
4716,1639,3049,8921,2570,16179,5800,23149,0.451928876,0.360797579,0.187273544,0,0,-13739.57853
4717,3634,4739,8042,2289,18704,3400,23284,0.564120425,0.208592722,0.227286853,0,0,-16552.67077
4718,3719,7060,2224,3919,16922,4200,22302,0.447120382,0.444790155,0.108089463,0,0,-11844.90096
4719,29664,0,36,0,29700,3000,33950,0.094003083,0.619042712,0.286954205,0,0,-14391.11495
4720,6562,3376,8607,4764,23309,3000,27529,0.411474568,0.141172343,0.447353089,0,0,-22329.76092
4721,29700,0,0,0,29700,3000,33930,0.211274321,0.158075287,0.630650392,0,0,-28147.041
4722,29705,0,0,0,29705,2600,33535,0.098155653,0.577282947,0.3245614,0,0,-15300.81587
4723,7189,9312,2620,246,19367,3400,23947,0.411143028,0.233359108,0.355497864,0,0,-17269.13535
4724,3760,8693,3102,1470,17025,4600,22815,0.236990765,0.496292355,0.266716879,0,0,-12402.85822
4725,1672,4555,3323,3169,12719,5800,19669,0.487439351,0.238042528,0.274518121,0,0,-12979.88469
4726,29737,0,0,0,29737,2600,33517,0.173694684,0.514963912,0.311341404,0,0,-16939.29483
4727,7862,3194,7809,332,19197,5000,25387,0.141584788,0.562287474,0.296127738,0,0,-13047.23542
4728,29737,0,0,0,29737,3000,33927,0.218560704,0.069232298,0.712206998,0,0,-30870.08337
4729,4592,8968,2038,2625,18223,2600,21983,0.505501742,0.295524625,0.198973632,0,0,-14354.15963
4730,29762,0,0,0,29762,2600,33562,0.160730113,0.431848156,0.407421732,0,0,-19580.34298
4731,1767,11775,7333,1208,22083,3000,26283,0.161263071,0.367219232,0.471517697,0,0,-17055.72973
4732,29765,0,0,0,29765,3000,33975,0.454219857,0.07988498,0.465895164,0,0,-29588.29715
4733,3749,9176,1785,2562,17272,4200,22652,0.366074633,0.344477572,0.289447795,0,0,-14326.21832
4734,1718,8759,6843,6026,23346,4600,29156,0.127533384,0.38028778,0.492178836,0,0,-19076.68431
4735,29764,0,0,0,29764,3000,33954,0.39320647,0.280606603,0.326186926,0,0,-23620.56809
4736,6550,9299,3593,218,19660,3000,23830,0.083653404,0.584744387,0.331602209,0,0,-11300.93973
4737,6610,9221,2448,924,19203,4200,24593,0.420994058,0.177002648,0.402003294,0,0,-18714.22702
4738,7958,4868,571,1718,15115,4200,20465,0.400675386,0.128236516,0.471088098,0,0,-16235.61975
4739,6643,11261,2072,1225,21201,4600,27021,0.080284951,0.379345794,0.540369255,0,0,-18048.42953
4740,29754,0,0,0,29754,3000,33924,0.082334813,0.722452985,0.195212202,0,0,-11239.52772
4741,29768,0,0,0,29768,2600,33608,0.572940851,0.341399746,0.085659403,0,0,-20821.78381
4742,12301,720,7814,1406,22241,3800,27221,0.698661647,0.036991494,0.264346859,0,0,-22875.28722
4743,3776,9228,3817,2001,18822,4600,24592,0.316575606,0.337929845,0.345494549,0,0,-16009.4653
4744,29856,0,0,0,29856,3000,34086,0.52951356,0.451774805,0.018711635,0,0,-17802.28606
4745,3812,4291,8085,456,16644,4600,22424,0.346909178,0.237461078,0.415629743,0,0,-16186.35869
4746,6635,8090,1841,2346,18912,3000,23112,0.438166667,0.127601637,0.434231696,0,0,-18705.37587
4747,1786,8736,4221,2642,17385,3800,22335,0.682128078,0.028607933,0.289263989,0,0,-18428.21797
4748,7891,8810,2985,201,19887,3400,24457,0.467969726,0.063466791,0.468563482,0,0,-20981.95813
4749,1835,3799,8165,6976,20775,4200,26165,0.342366441,0.114026537,0.543607022,0,0,-21815.05199
4750,7997,4915,516,1831,15259,3800,20209,0.478905473,0.359783217,0.16131131,0,0,-11934.73511
4751,7186,7371,2786,388,17731,3000,21931,0.4931591,0.156796627,0.350044273,0,0,-16891.41483
4752,6332,11430,1405,393,19560,3400,24160,0.230337965,0.693245674,0.076416361,0,0,-8708.665175
4753,6362,11425,2241,1780,21808,3800,26808,0.039570496,0.678892447,0.281537058,0,0,-10990.19011
4754,29860,0,0,0,29860,2600,33660,0.295181826,0.562850043,0.141968131,0,0,-15056.18672
4755,6819,1217,3359,8413,19808,3000,23998,0.546416461,0.167973162,0.285610377,0,0,-18181.41458
4756,29905,0,0,0,29905,2600,33695,0.464284276,0.195454606,0.340261118,0,0,-25857.70162
4757,12461,7950,1321,2055,23787,3800,28817,0.140678311,0.235486164,0.623835524,0,0,-22218.23072
4758,29919,0,0,0,29919,3000,34139,0.421254631,0.306965165,0.271780204,0,0,-22802.7172
4759,6389,11351,2791,3957,24488,3000,28698,0.049114005,0.488644082,0.462241914,0,0,-15934.05443
4760,6851,2712,4389,2655,16607,3800,21577,0.405917431,0.28764961,0.306432959,0,0,-14446.04325
4761,7257,11190,860,3670,22977,4600,28797,0.114019745,0.139263723,0.746716531,0,0,-24763.64077
4762,6380,11366,2909,1265,21920,3400,26530,0.097490621,0.366024723,0.536484656,0,0,-17614.4164
4763,7781,4866,1818,6094,20559,4200,25939,0.149019141,0.233898623,0.617082236,0,0,-20052.55485
4764,7863,3442,7468,927,19700,4200,25100,0.168241403,0.341153367,0.49060523,0,0,-17061.39106
4765,12206,7860,1816,149,22031,4200,27421,0.676555121,0.076433832,0.247011047,0,0,-21999.49789
4766,3793,7200,4148,2365,17506,4200,22886,0.331299198,0.470347812,0.198352991,0,0,-12314.69111
4767,3793,9278,3885,1938,18894,4600,24664,0.475588941,0.481328293,0.043082766,0,0,-12262.48094
4768,12460,3382,2388,387,18617,3400,23207,0.338749895,0.460013051,0.201237054,0,0,-12540.65949
4769,29933,0,0,0,29933,2600,33723,0.258993549,0.373462675,0.367543776,0,0,-21118.13562
4770,7965,4052,4095,395,16507,4600,22257,0.239852373,0.066530676,0.693616951,0,0,-19703.11671
4771,7299,11404,1153,1728,21584,2600,25394,0.078205428,0.385116857,0.536677715,0,0,-16317.68368
4772,6888,4253,8527,1786,21454,3400,26054,0.303956972,0.124300412,0.571742617,0,0,-21839.89641
4773,3832,4209,7225,468,15734,5800,22714,0.514062103,0.40011094,0.085826957,0,0,-12358.37008
4774,29965,0,0,0,29965,2600,33795,0.347648319,0.395947256,0.256404425,0,0,-20111.93227
4775,29970,0,0,0,29970,2600,33800,0.15121587,0.336145723,0.512638407,0,0,-22733.09667
4776,12191,633,7470,318,20612,4600,26402,0.308207425,0.462806401,0.228986175,0,0,-14527.37386
4777,3915,8989,2005,2611,17520,3400,22100,0.60512003,0.018667293,0.376212677,0,0,-18979.47188
4778,2020,8100,6080,463,16663,8200,26053,0.316824068,0.053202223,0.629973709,0,0,-22128.20271
4779,29976,0,0,0,29976,2600,33786,0.271905306,0.384279933,0.343814762,0,0,-20765.88681
4780,29990,0,0,0,29990,2600,33820,0.249663001,0.415147079,0.335189921,0,0,-19902.89891
4781,6948,3410,4265,1562,16185,3800,21165,0.370537991,0.458227022,0.171234988,0,0,-11362.60857
4782,4671,3045,8017,7754,23487,3400,28087,0.458875312,0.162647086,0.378477602,0,0,-21960.90496
4783,6448,11543,2809,522,21322,3000,25522,0.181288763,0.206169181,0.612542056,0,0,-20117.2449
4784,29991,0,0,0,29991,2600,33841,0.583860297,0.37180992,0.044329783,0,0,-19977.42414
4785,3926,9014,3057,1492,17489,3800,22469,0.766405099,0.177225975,0.056368926,0,0,-15343.67088
4786,7069,4891,2204,6926,21090,3000,25280,0.51173646,0.121827605,0.366435935,0,0,-20421.5052
4787,29993,0,0,0,29993,2600,33793,0.452034303,0.338459816,0.209505881,0,0,-21517.69262
4788,7316,2623,3227,8543,21709,4600,27529,0.510044181,0.171006421,0.318949397,0,0,-20639.53663
4789,29995,0,0,0,29995,3000,34165,0.074033355,0.397248778,0.528717867,0,0,-21476.02274
4790,30009,0,0,0,30009,3400,34649,0.260141467,0.134275243,0.60558329,0,0,-29245.97653
4791,7078,4899,8335,214,20526,3000,24696,0.552460089,0.181583353,0.265956558,0,0,-18452.609
4792,12201,4219,2554,1412,20386,4200,25776,0.10364285,0.32684804,0.56950911,0,0,-18165.29173
4793,7366,4644,8579,302,20891,7000,29101,0.269736267,0.254611188,0.475652545,0,0,-21259.30339
4794,1800,8744,4223,8378,23145,3400,27725,0.219683414,0.598391532,0.181925054,0,0,-12162.97594
4795,7935,7574,2452,902,18863,3800,23863,0.548333934,0.433113213,0.018552854,0,0,-12431.77995
4796,3965,1732,9242,1570,16509,3400,21079,0.292095485,0.698493495,0.00941102,0,0,-7395.457136
4797,12458,7741,860,1123,22182,3400,26802,0.453084493,0.009944017,0.53697149,0,0,-24476.03977
4798,30065,0,0,0,30065,2600,33895,0.488817514,0.045481498,0.465700988,0,0,-30599.48545
4799,30086,0,0,0,30086,3000,34256,0.702857838,0.110744313,0.186397849,0,0,-27863.65856
4800,7120,1162,2614,7744,18640,3000,22830,0.359029534,0.362305626,0.27866484,0,0,-14141.14568
4801,3982,26609,0,0,30591,3400,35221,0.3226015,0.473943064,0.203455436,0,0,-18646.01282
4802,6517,11508,2206,868,21099,2600,24909,0.396931974,0.368883613,0.234184412,0,0,-15167.26464
4803,30095,0,0,0,30095,2600,33905,0.039867385,0.458766157,0.501366457,0,0,-19391.4307
4804,4021,4532,2500,7563,18616,3400,23196,0.508676561,0.052821675,0.438501764,0,0,-19820.60347
4805,7148,3380,10754,1190,22472,3800,27482,0.067858829,0.667494561,0.264646609,0,0,-11334.42106
4806,30141,0,0,0,30141,3000,34341,0.214746083,0.229612429,0.555641489,0,0,-26242.78332
4807,7146,8214,2631,2453,20444,3400,25034,0.189195752,0.435930426,0.374873822,0,0,-14734.67266
4808,7146,3380,4361,2613,17500,3000,21680,0.498834075,0.370804122,0.130361803,0,0,-12668.25257
4809,7395,4330,10459,701,22885,3800,27885,0.311379168,0.367386328,0.321234504,0,0,-17479.60445
4810,7155,3399,8578,220,19352,3000,23542,0.253240556,0.203600576,0.543158868,0,0,-18298.55904
4811,30152,0,0,0,30152,3000,34372,0.246254602,0.103659401,0.650085997,0,0,-30080.80285
4812,6512,3404,10732,874,21522,5000,27732,0.348800139,0.250329431,0.40087043,0,0,-19875.46251
4813,30186,0,0,0,30186,3000,34376,0.349329729,0.415623185,0.235047087,0,0,-19871.7154
4814,30187,0,0,0,30187,2600,33997,0.033700983,0.300763871,0.665535146,0,0,-24425.516
4815,30221,0,0,0,30221,2600,34031,0.607815444,0.329830564,0.062353992,0,0,-21348.31869
4816,30223,0,0,0,30223,2600,34033,0.040898492,0.861074632,0.098026876,0,0,-6811.017833
4817,7911,4206,4084,2299,18500,4600,24280,0.305269835,0.34041079,0.354319375,0,0,-15816.256
4818,6497,1459,3365,4250,15571,2600,19341,0.220336309,0.316517467,0.463146225,0,0,-13211.51321
4819,30232,0,0,0,30232,3000,34482,0.265242459,0.313495103,0.421262438,0,0,-23485.26671
4820,7194,4905,7283,1261,20643,4600,26443,0.183726301,0.070086231,0.746187468,0,0,-23846.49392
